mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,avoid_walls,include_walls,2,1,1,1,0.99,699.2,24.4409492450682
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.99,533.2,46.88453902940713
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.99,523.6,44.40540507640934
random,episodic_semantic,random,False,2,0,2,1,0.9,507.0,67.21904492032002
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.9,492.2,45.98434516223973
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.5,482.2,19.446336415890784
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.5,480.2,19.772708463940898
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.5,479.0,12.280065146407
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.7,472.0,20.503658210182884
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.9,471.8,27.97427389584938
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.7,471.6,15.107613974417005
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.5,470.6,20.577657787027174
random,episodic_semantic,random,include_walls,2,0,2,1,0.9,470.0,32.056200648236526
random,episodic_semantic,random,False,2,0,2,1,0.7,468.4,17.511139311878026
random,episodic_semantic,random,False,2,0,2,1,0.99,467.4,106.71194872178091
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.7,463.2,24.375397432657383
random,episodic_semantic,random,include_walls,2,0,2,1,0.5,463.0,22.74203157151973
random,episodic_semantic,random,False,2,0,2,1,0.5,457.8,13.614697940094006
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.7,456.6,33.481935427928896
random,episodic_semantic,random,include_walls,2,0,2,1,0.7,453.6,32.57360894957757
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.9,452.6,37.02755730533679
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.99,448.8,64.12924449890238
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.9,442.0,39.048687557970496
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.99,438.8,39.23467853825235
random,episodic_semantic,avoid_walls,False,2,2,0,1,1.0,413.6,11.271202242884296
random,episodic_semantic,random,include_walls,2,0,2,1,0.99,410.8,24.33433787880821
random,episodic_semantic,random,False,2,2,0,1,1.0,409.4,10.150862032359617
random,random,random,False,2,1,1,1,0.5,364.34000000000003,12.234475877617319
random,random,random,False,2,1,1,1,0.7,364.34000000000003,12.234475877617319
random,random,random,False,2,1,1,1,0.99,364.34000000000003,12.23447587761732
random,random,random,exclude_walls,2,1,1,1,0.5,364.34000000000003,12.23447587761732
random,random,random,exclude_walls,2,1,1,1,0.9,364.34000000000003,12.234475877617319
random,random,random,exclude_walls,2,1,1,1,0.99,364.34000000000003,12.23447587761732
random,random,random,False,2,1,1,1,0.9,364.34,12.234475877617319
random,random,random,exclude_walls,2,1,1,1,0.7,364.34,12.234475877617319
random,random,random,include_walls,2,1,1,1,0.5,363.88,12.136951841380926
random,random,random,include_walls,2,1,1,1,0.7,363.88,12.136951841380926
random,random,random,include_walls,2,1,1,1,0.9,363.88,12.136951841380926
random,random,random,include_walls,2,1,1,1,0.99,363.88,12.136951841380926
random,random,avoid_walls,False,2,1,1,1,0.7,360.28000000000003,5.4645768363158735
random,random,avoid_walls,exclude_walls,2,1,1,1,0.7,360.28000000000003,5.464576836315873
random,random,avoid_walls,False,2,1,1,1,0.5,360.28,5.464576836315873
random,random,avoid_walls,False,2,1,1,1,0.9,360.28,5.4645768363158735
random,random,avoid_walls,False,2,1,1,1,0.99,360.28,5.4645768363158735
random,random,avoid_walls,exclude_walls,2,1,1,1,0.5,360.28,5.4645768363158735
random,random,avoid_walls,exclude_walls,2,1,1,1,0.9,360.28,5.4645768363158735
random,random,avoid_walls,exclude_walls,2,1,1,1,0.99,360.2799999999999,5.4645768363158735
random,random,avoid_walls,include_walls,2,1,1,1,0.9,358.16,4.743247832445609
random,random,avoid_walls,include_walls,2,1,1,1,0.5,358.15999999999997,4.743247832445609
random,random,avoid_walls,include_walls,2,1,1,1,0.7,358.15999999999997,4.743247832445609
random,random,avoid_walls,include_walls,2,1,1,1,0.99,358.15999999999997,4.743247832445609
random,random,avoid_walls,exclude_walls,2,0,2,1,0.9,252.14000000000001,15.529146789183228
random,random,avoid_walls,include_walls,2,0,2,1,0.5,236.88000000000002,8.952407497427716
random,random,random,False,2,0,2,1,0.99,236.6,23.868640514281495
random,random,avoid_walls,exclude_walls,2,0,2,1,0.5,235.38000000000002,10.342417512361406
random,random,random,False,2,0,2,1,0.9,235.32,19.18441033756315
random,random,avoid_walls,False,2,0,2,1,0.7,235.26,6.7872232908605605
random,random,avoid_walls,exclude_walls,2,0,2,1,0.7,234.01999999999998,5.691186168102393
random,random,avoid_walls,include_walls,2,0,2,1,0.7,233.5,8.781799360040054
random,random,random,exclude_walls,2,0,2,1,0.7,233.0,16.80916416720355
random,random,random,False,2,0,2,1,0.7,231.92,12.387639000229218
random,random,random,exclude_walls,2,0,2,1,0.9,231.9,30.523892281293353
random,random,random,False,2,0,2,1,0.5,231.16,7.313986601026833
random,random,random,include_walls,2,0,2,1,0.7,229.88000000000002,13.74662140309392
random,random,avoid_walls,False,2,0,2,1,0.5,229.18,5.403480359916185
random,random,avoid_walls,False,2,0,2,1,0.9,228.76000000000005,16.278894311346818
random,random,avoid_walls,exclude_walls,2,0,2,1,0.99,227.57999999999998,10.717723638907657
random,random,avoid_walls,False,2,0,2,1,0.99,226.06,34.26465234027627
random,random,random,include_walls,2,0,2,1,0.5,224.0,18.37487414922889
random,random,random,exclude_walls,2,0,2,1,0.5,222.86000000000004,9.357478292788077
random,random,random,include_walls,2,0,2,1,0.9,222.84,20.128546892411283
random,random,random,exclude_walls,2,0,2,1,0.99,219.44,14.60870973084208
random,random,random,include_walls,2,0,2,1,0.99,215.4,22.01072465867491
random,random,avoid_walls,include_walls,2,0,2,1,0.9,212.58,16.618953035615686
random,random,avoid_walls,False,2,2,0,1,1.0,210.28000000000003,7.614564990857976
random,random,avoid_walls,include_walls,2,0,2,1,0.99,209.84,17.651356888352808
random,random,random,False,2,2,0,1,1.0,206.16,7.133470403667493
episodic,episodic,avoid_walls,False,6,6,0,1,1.0,1000.0,0.0
episodic,episodic,random,False,6,6,0,1,1.0,1000.0,0.0
semantic,semantic,avoid_walls,False,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,False,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,False,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,False,6,0,6,1,0.99,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,1000.0,0.0
semantic,semantic,random,False,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,random,False,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,random,False,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,random,False,6,0,6,1,0.99,1000.0,0.0
semantic,semantic,random,exclude_walls,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,random,exclude_walls,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,random,exclude_walls,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,1000.0,0.0
semantic,semantic,random,include_walls,6,0,6,1,0.5,1000.0,0.0
semantic,semantic,random,include_walls,6,0,6,1,0.7,1000.0,0.0
semantic,semantic,random,include_walls,6,0,6,1,0.9,1000.0,0.0
semantic,semantic,random,include_walls,6,0,6,1,0.99,1000.0,0.0
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.99,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,981.0,7.238784428341543
random,episodic_semantic,random,False,6,0,6,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,False,6,0,6,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,False,6,0,6,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,False,6,0,6,1,0.99,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,6,0,6,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,6,0,6,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,978.4,8.06473806146238
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.9,863.2,26.4
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,853.8,8.840814442120138
random,episodic_semantic,random,False,6,3,3,1,0.99,853.4,17.9510445378535
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,852.0,21.03330692021585
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.7,850.6,15.473848907107758
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,850.4,24.335981591051553
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.5,849.4,10.537551897855591
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.7,848.4,20.441134997841974
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,848.2,17.73583942191629
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.9,847.0,23.15167380558045
random,episodic_semantic,random,include_walls,6,3,3,1,0.5,847.0,8.87693640846886
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.5,846.2,11.178550889985695
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.7,844.4,16.218507946170636
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.99,844.0,27.892651361962706
random,episodic_semantic,random,False,6,3,3,1,0.5,843.6,14.10815367083872
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.9,841.6,23.58474082961269
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.5,841.0,12.457929201917949
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.5,840.2,13.934130758680285
random,episodic_semantic,random,False,6,3,3,1,0.7,840.0,13.535139452550904
random,episodic_semantic,random,False,6,3,3,1,0.9,836.6,25.796123739817965
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.99,832.8,19.823218709382186
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,832.4,30.858386218336175
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,810.4,30.19006459085505
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.99,805.2,23.87802336877992
random,episodic_semantic,random,False,6,6,0,1,1.0,714.2,15.197368193210297
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,710.4,26.34843448859913
random,random,avoid_walls,False,6,3,3,1,0.9,561.5600000000001,33.5101536851146
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,556.38,39.78614834336193
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,549.6,27.600362316462434
random,random,random,exclude_walls,6,3,3,1,0.9,539.54,17.6188081322205
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,538.0,9.09263438174
random,random,avoid_walls,include_walls,6,3,3,1,0.5,537.1,8.35511819186296
random,random,random,exclude_walls,6,3,3,1,0.7,534.9,16.547990814597384
random,random,random,exclude_walls,6,3,3,1,0.5,534.54,10.025886494470202
random,random,random,exclude_walls,6,3,3,1,0.99,534.0799999999999,21.93348125583352
random,random,random,False,6,3,3,1,0.7,533.8,6.052107071095135
random,random,avoid_walls,include_walls,6,3,3,1,0.7,533.76,11.983755671741632
random,random,random,include_walls,6,3,3,1,0.5,531.9399999999999,11.871747975761599
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,529.66,8.519765254982085
random,random,avoid_walls,False,6,3,3,1,0.7,529.42,20.856979647110936
random,random,avoid_walls,False,6,3,3,1,0.99,528.14,41.72129432316307
random,random,avoid_walls,False,6,3,3,1,0.5,527.24,8.783074632496277
random,random,random,False,6,3,3,1,0.5,527.24,4.450887551938392
random,random,random,include_walls,6,3,3,1,0.9,525.86,23.236746760250234
random,random,random,include_walls,6,3,3,1,0.7,524.84,10.9410419979086
random,random,random,False,6,3,3,1,0.9,517.3799999999999,15.340586690214943
random,random,avoid_walls,include_walls,6,3,3,1,0.9,517.08,12.5910126677722
random,random,random,include_walls,6,3,3,1,0.99,511.82000000000005,19.8415120391567
random,random,random,False,6,3,3,1,0.99,504.52,43.14391730012469
random,random,avoid_walls,False,6,0,6,1,0.5,492.3,5.175712511335982
random,random,avoid_walls,False,6,0,6,1,0.7,492.3,5.175712511335982
random,random,avoid_walls,False,6,0,6,1,0.9,492.3,5.175712511335982
random,random,avoid_walls,False,6,0,6,1,0.99,492.3,5.175712511335982
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,492.3,5.175712511335982
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,492.3,5.175712511335982
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,492.3,5.175712511335982
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,492.3,5.175712511335982
random,random,avoid_walls,include_walls,6,0,6,1,0.5,492.14000000000004,5.385387636930129
random,random,avoid_walls,include_walls,6,0,6,1,0.7,492.14,5.385387636930129
random,random,avoid_walls,include_walls,6,0,6,1,0.9,492.14,5.385387636930129
random,random,avoid_walls,include_walls,6,0,6,1,0.99,492.14,5.385387636930129
random,random,random,False,6,0,6,1,0.5,491.12,9.556861409479568
random,random,random,False,6,0,6,1,0.7,491.12,9.55686140947957
random,random,random,False,6,0,6,1,0.9,491.12,9.55686140947957
random,random,random,False,6,0,6,1,0.99,491.12,9.55686140947957
random,random,random,exclude_walls,6,0,6,1,0.5,491.12,9.556861409479568
random,random,random,exclude_walls,6,0,6,1,0.7,491.12,9.556861409479568
random,random,random,exclude_walls,6,0,6,1,0.9,491.12,9.55686140947957
random,random,random,exclude_walls,6,0,6,1,0.99,491.12,9.55686140947957
random,random,random,include_walls,6,0,6,1,0.5,491.12,9.55686140947957
random,random,random,include_walls,6,0,6,1,0.7,491.12,9.556861409479568
random,random,random,include_walls,6,0,6,1,0.9,491.12,9.556861409479568
random,random,random,include_walls,6,0,6,1,0.99,491.12,9.556861409479568
random,random,avoid_walls,include_walls,6,3,3,1,0.99,480.14,23.244491820644317
random,random,random,False,6,6,0,1,1.0,360.62,12.280781734075394
random,random,avoid_walls,False,6,6,0,1,1.0,353.15999999999997,10.642105054922162
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,1000.0,0.0
episodic,episodic,random,False,12,12,0,1,1.0,1000.0,0.0
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,False,12,0,12,1,0.99,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.99,1000.0,0.0
semantic,semantic,random,False,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,random,False,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,random,False,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,random,False,12,0,12,1,0.99,1000.0,0.0
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,random,exclude_walls,12,0,12,1,0.99,1000.0,0.0
semantic,semantic,random,include_walls,12,0,12,1,0.5,1000.0,0.0
semantic,semantic,random,include_walls,12,0,12,1,0.7,1000.0,0.0
semantic,semantic,random,include_walls,12,0,12,1,0.9,1000.0,0.0
semantic,semantic,random,include_walls,12,0,12,1,0.99,1000.0,0.0
random,episodic_semantic,random,False,12,6,6,1,0.5,997.0,2.0976176963403033
random,episodic_semantic,random,False,12,6,6,1,0.7,997.0,2.0976176963403033
random,episodic_semantic,random,False,12,6,6,1,0.9,997.0,2.0976176963403033
random,episodic_semantic,random,False,12,6,6,1,0.99,997.0,2.0976176963403033
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.5,997.0,2.0976176963403033
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.7,997.0,2.0976176963403033
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.9,997.0,2.0976176963403033
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.99,997.0,2.0976176963403033
random,episodic_semantic,random,include_walls,12,6,6,1,0.5,997.0,2.0976176963403033
random,episodic_semantic,random,include_walls,12,6,6,1,0.7,997.0,2.0976176963403033
random,episodic_semantic,random,include_walls,12,6,6,1,0.9,997.0,2.0976176963403033
random,episodic_semantic,random,include_walls,12,6,6,1,0.99,997.0,2.0976176963403033
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,996.6,2.0591260281974
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,996.6,2.0591260281974
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,996.6,2.0591260281974
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.99,996.6,2.0591260281974
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,995.8,3.31058907144937
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,995.8,3.3105890714493698
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,995.8,3.31058907144937
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.99,995.8,3.3105890714493698
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.5,995.8,3.3105890714493698
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,995.8,3.31058907144937
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.9,995.8,3.31058907144937
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.99,995.8,3.31058907144937
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,981.0,7.238784428341543
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.99,981.0,7.238784428341543
random,episodic_semantic,random,False,12,0,12,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,False,12,0,12,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,False,12,0,12,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,False,12,0,12,1,0.99,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.99,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,978.4,8.06473806146238
random,episodic_semantic,random,include_walls,12,0,12,1,0.99,978.4,8.06473806146238
random,episodic_semantic,random,False,12,12,0,1,1.0,914.0,7.694153624668538
random,episodic_semantic,avoid_walls,False,12,12,0,1,1.0,913.0,7.9498427657407165
random,random,avoid_walls,include_walls,12,6,6,1,0.5,850.32,7.489566075548029
random,random,avoid_walls,include_walls,12,6,6,1,0.99,850.32,7.489566075548029
random,random,avoid_walls,include_walls,12,6,6,1,0.7,850.3199999999999,7.489566075548029
random,random,avoid_walls,include_walls,12,6,6,1,0.9,850.3199999999999,7.489566075548029
random,random,avoid_walls,False,12,6,6,1,0.7,848.6600000000001,7.075196110356257
random,random,avoid_walls,exclude_walls,12,6,6,1,0.5,848.6600000000001,7.075196110356257
random,random,avoid_walls,exclude_walls,12,6,6,1,0.7,848.6600000000001,7.075196110356257
random,random,avoid_walls,exclude_walls,12,6,6,1,0.9,848.6600000000001,7.075196110356257
random,random,avoid_walls,exclude_walls,12,6,6,1,0.99,848.6600000000001,7.075196110356257
random,random,avoid_walls,False,12,6,6,1,0.5,848.6599999999999,7.0751961103562575
random,random,avoid_walls,False,12,6,6,1,0.9,848.6599999999999,7.0751961103562575
random,random,avoid_walls,False,12,6,6,1,0.99,848.6599999999999,7.075196110356257
random,random,random,False,12,6,6,1,0.5,847.76,15.865761878964426
random,random,random,False,12,6,6,1,0.7,847.76,15.865761878964424
